scrape_date,scrape_timestamp,category,product_id,brand,price,mrp,availability,product_url,image_url,rating,discount,main_category,sub_category,ram,storage,display_inch,processor
2026-02-11,2026-02-11 09:11:06,laptops,238611,Apple,151690,164900,Unavailable,https://www.vijaysales.com/p/P238593/238611/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-24gb-512gb-silver-mc6j4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238611_1_.jpg,5,8.01,Computers and Laptops,MacBook,16.0,512.0,15.3,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,238603,Apple,114900,124900,Unavailable,https://www.vijaysales.com/p/P238593/238603/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-256gb-silver-mw1g3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238603_1_.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,15.3,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,238602,Apple,128690,139900,Unavailable,https://www.vijaysales.com/p/P238593/238602/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-24gb-512gb-skyblue-mc6c4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238601_1_.jpg,4,8.01,Computers and Laptops,MacBook,24.0,512.0,13.6,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,238600,Apple,128690,139900,Unavailable,https://www.vijaysales.com/p/P238593/238600/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-24gb-512gb-starlight-mc654hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238599_1_.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,13.6,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,235527,Apple,75000,113900,Unavailable,https://www.vijaysales.com/p/235527/store-display-unit-apple-macbook-air-m3-chip-16gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-8-core-cpu-10-core-gpu-macos-starlight-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/3/235485_2_.jpg,4,34.15,Computers and Laptops,MacBook,16.0,256.0,15.3,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,235510,Apple,379905,399900,Unavailable,https://www.vijaysales.com/p/235510/apple-macbook-pro-m4-max-chip-48gb-ram-1tb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-16-core-cpu-40-core-gpu-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235510_2_.jpg,5,5.0,Computers and Laptops,MacBook,48.0,256.0,16.2,Ryzen 3
2026-02-11,2026-02-11 09:11:06,laptops,235509,Apple,332500,349900,Unavailable,https://www.vijaysales.com/p/235509/apple-macbook-pro-m4-max-chip-36gb-ram-1tb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-14-core-cpu-32-core-gpu-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235509_2_.jpg,5,4.97,Computers and Laptops,MacBook,36.0,512.0,16.2,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,235508,Apple,275399,289900,Unavailable,https://www.vijaysales.com/p/P235503/235508/apple-macbook-pro-m4-chip-48gb-ram-512gb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-14-core-cpu-20-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235508.jpg,4,5.0,Computers and Laptops,MacBook,48.0,512.0,16.2,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,235507,Apple,229900,249900,Unavailable,https://www.vijaysales.com/p/P235503/235507/apple-macbook-pro-m4-chip-24gb-ram-512gb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-14-core-cpu-20-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235507.jpg,4,8.0,Computers and Laptops,MacBook,24.0,512.0,16.2,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,235505,Apple,332399,349900,Unavailable,https://www.vijaysales.com/p/235505/apple-macbook-pro-m4-max-chip-36gb-ram-1tb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-14-core-cpu-32-core-gpu-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235505_2_.jpg,4,5.0,Computers and Laptops,MacBook,36.0,512.0,16.2,Ryzen 3
2026-02-11,2026-02-11 09:11:06,laptops,235504,Apple,260900,289900,Unavailable,https://www.vijaysales.com/p/235504/apple-macbook-pro-m4-chip-48gb-ram-512gb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-14-core-cpu-20-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235504.jpg,4,10.0,Computers and Laptops,MacBook,48.0,512.0,16.2,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,235503,Apple,229900,249900,Unavailable,https://www.vijaysales.com/p/P235503/235503/apple-macbook-pro-m4-chip-24gb-ram-512gb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-14-core-cpu-20-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235503.jpg,4,8.0,Computers and Laptops,MacBook,24.0,512.0,16.2,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,235502,Apple,287900,319900,Unavailable,https://www.vijaysales.com/p/P235502/235502/apple-macbook-pro-m4-max-chip-36gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-14-core-cpu-32-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235502_4_.jpg,5,10.0,Computers and Laptops,MacBook,36.0,512.0,14.2,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,235501,Apple,215900,239900,Unavailable,https://www.vijaysales.com/p/P235503/235501/apple-macbook-pro-m4-pro-chip-24gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-14-core-cpu-20-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235501_3_.jpg,5,10.0,Computers and Laptops,MacBook,24.0,512.0,14.2,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,235500,Apple,189900,199900,Unavailable,https://www.vijaysales.com/p/235500/apple-macbook-pro-m4-pro-chip-24gb-ram-512gb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-12-core-cpu-16-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235500_2_.jpg,5,5.0,Computers and Laptops,MacBook,24.0,512.0,14.2,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,235499,Apple,287900,319900,Unavailable,https://www.vijaysales.com/p/P235502/235499/apple-macbook-pro-m4-max-chip-36gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-14-core-cpu-32-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235499_4_.jpg,4,10.0,Computers and Laptops,MacBook,36.0,512.0,14.2,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,235498,Apple,228000,239900,Unavailable,https://www.vijaysales.com/p/235498/apple-macbook-pro-m4-pro-chip-24gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-14-core-cpu-20-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235498_3_.jpg,5,4.96,Computers and Laptops,MacBook,24.0,256.0,14.2,Ryzen 3
2026-02-11,2026-02-11 09:11:06,laptops,235497,Apple,189900,199900,Unavailable,https://www.vijaysales.com/p/235497/apple-macbook-pro-m4-pro-chip-24gb-ram-512gb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-12-core-cpu-16-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235497_2_.jpg,5,5.0,Computers and Laptops,MacBook,24.0,512.0,14.2,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,235496,Apple,170900,189900,Unavailable,https://www.vijaysales.com/p/P235491/235496/apple-macbook-pro-m4-chip-16gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235492_5__2.jpg,5,10.01,Computers and Laptops,MacBook,16.0,512.0,14.2,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,235495,Apple,152900,169900,Unavailable,https://www.vijaysales.com/p/P235491/235495/apple-macbook-pro-m4-chip-16gb-ram-512gb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235492_5__1.jpg,4,10.01,Computers and Laptops,MacBook,16.0,512.0,14.2,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,235493,Apple,146490,169900,Unavailable,https://www.vijaysales.com/p/P235491/235493/apple-macbook-pro-m4-chip-16gb-ram-512gb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235491_5__1.jpg,5,13.78,Computers and Laptops,MacBook,16.0,512.0,14.2,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,235492,Apple,180990,209900,Unavailable,https://www.vijaysales.com/p/P235491/235492/apple-macbook-pro-m4-chip-24gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235492_5_.jpg,5,13.77,Computers and Laptops,MacBook,24.0,512.0,14.2,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,235491,Apple,199500,209900,Unavailable,https://www.vijaysales.com/p/P235491/235491/apple-macbook-pro-m4-chip-24gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235491_5_.jpg,4,4.95,Computers and Laptops,MacBook,24.0,512.0,14.2,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,235485,Apple,78334,134900,Unavailable,https://www.vijaysales.com/p/235485/apple-macbook-air-m3-chip-16gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-8-core-cpu-10-core-gpu-macos-starlight,https://vsprod.vijaysales.com/media/catalog/product/2/3/235485_2_.jpg,4,41.93,Computers and Laptops,MacBook,16.0,256.0,15.3,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,235484,Apple,78334,134900,Unavailable,https://www.vijaysales.com/p/235484/apple-macbook-air-m3-chip-16gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-8-core-cpu-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/235484_2_.jpg,5,41.93,Computers and Laptops,MacBook,16.0,256.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,235483,Apple,78334,134900,Unavailable,https://www.vijaysales.com/p/235483/apple-macbook-air-m3-chip-16gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-8-core-cpu-10-core-gpu-macos-space-grey,https://vsprod.vijaysales.com/media/catalog/product/2/3/235483_2_.jpg,4,41.93,Computers and Laptops,MacBook,16.0,256.0,15.3,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,235473,Apple,72990,85900,Unavailable,https://www.vijaysales.com/p/P235474/235473/apple-macbook-air-m2-chip-16gb-ram-256gb-ssd-13-6-inch-34-46-cm-liquid-retina-display-8-core-cpu-8-core-gpu-macos-starlight,https://vsprod.vijaysales.com/media/catalog/product/s/t/starlight_1_.jpg,5,15.03,Computers and Laptops,MacBook,16.0,256.0,13.6,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,229361,Apple,155000,239900,Unavailable,https://www.vijaysales.com/p/229361/demo-apple-mbp-16-m3-pro-12c-18c-18g-512g-space-blk-mrw13hna,https://vsprod.vijaysales.com/media/catalog/product/2/2/222909-image1_2_1.jpg,5,35.39,Computers and Laptops,MacBook,18.0,512.0,16.2,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,227164,Apple,75583,109900,Unavailable,https://www.vijaysales.com/p/227164/apple-macbook-air-m2-chip-mly43hn-a-2022-laptop-8gb-ram-512-gb-ssd-13-6-inch-34-46-cm-display-8-core-cpu-10-core-gpu-macos-midnight,https://vsprod.vijaysales.com/media/catalog/product/2/2/227164-image1_1.jpg,5,31.23,Computers and Laptops,MacBook,8.0,512.0,16.0,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,227163,Apple,75490,109900,Available,https://www.vijaysales.com/p/227163/apple-macbook-air-m2-chip-mly23hn-a-2022-laptop-8gb-ram-512-gb-ssd-13-6-inch-34-46-cm-display-8-core-cpu-10-core-gpu-macos-starlight,https://vsprod.vijaysales.com/media/catalog/product/2/2/227163-image1_1.jpg,5,31.31,Computers and Laptops,MacBook,8.0,512.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,227161,Apple,75583,109900,Unavailable,https://www.vijaysales.com/p/227161/apple-macbook-air-m2-chip-mlxx3hn-a-2022-laptop-8gb-ram-512-gb-ssd-13-6-inch-34-46-cm-display-8-core-cpu-10-core-gpu-macos-space-grey,https://vsprod.vijaysales.com/media/catalog/product/2/2/227161-image1_1.jpg,4,31.23,Computers and Laptops,MacBook,8.0,512.0,14.0,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,227089,Apple,49990,74900,Unavailable,https://www.vijaysales.com/p/227089/store-display-unit-apple-macbook-air-m1-chip-laptop-8gb-ram-256gb-ssd-13-3-inch-retina-display-backlit-kb-facetime-hd-camera-touch-id-mgn63hn-a-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/0/203764-image1_2.jpg,5,33.26,Computers and Laptops,MacBook,8.0,256.0,13.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,227088,Apple,64990,114900,Unavailable,https://www.vijaysales.com/p/227088/store-display-unit-apple-macbook-air-13-m3-8gb-256gb-mrxv3hna-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/2/227064-image1_1_1.jpg,5,43.44,Computers and Laptops,MacBook,16.0,256.0,14.0,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,227084,Apple,92776,154900,Unavailable,https://www.vijaysales.com/p/227084/apple-macbook-air-15-inch-m3-chip-mxd43hn-a-16gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-midnight,https://vsprod.vijaysales.com/media/catalog/product/2/2/227084-image1_1.jpg,5,40.11,Computers and Laptops,MacBook,16.0,512.0,15.3,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,227083,Apple,92776,154900,Unavailable,https://www.vijaysales.com/p/227083/apple-macbook-air-15-inch-m3-chip-mxd33hn-a-16gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-starlight,https://vsprod.vijaysales.com/media/catalog/product/2/2/227083-image1_1.jpg,4,40.11,Computers and Laptops,MacBook,16.0,512.0,15.3,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,227082,Apple,92776,154900,Unavailable,https://www.vijaysales.com/p/227082/apple-macbook-air-15-inch-m3-chip-mxd23hn-a-16gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/227082-image1_1.jpg,4,40.11,Computers and Laptops,MacBook,16.0,512.0,15.3,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,227080,Apple,99590,144900,Available,https://www.vijaysales.com/p/227080/apple-macbook-air-15-inch-m3-chip-mryv3hn-a-8gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-midnight,https://vsprod.vijaysales.com/media/catalog/product/2/2/227080-image1_1.jpg,4,31.27,Computers and Laptops,MacBook,8.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,227079,Apple,99590,144900,Unavailable,https://www.vijaysales.com/p/227079/apple-macbook-air-15-inch-m3-chip-mryt3hn-a-8gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-starlight,https://vsprod.vijaysales.com/media/catalog/product/2/2/227079-image1_1.jpg,5,31.27,Computers and Laptops,MacBook,8.0,512.0,15.3,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,227078,Apple,99590,144900,Available,https://www.vijaysales.com/p/227078/apple-macbook-air-15-inch-m3-chip-mryq3hn-a-8gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/227078-image1_1.jpg,5,31.27,Computers and Laptops,MacBook,8.0,512.0,15.3,Apple M1
2026-02-11,2026-02-11 09:11:06,laptops,227077,Apple,99590,144900,Available,https://www.vijaysales.com/p/227077/apple-macbook-air-15-inch-m3-chip-mryv3hn-a-8gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-space-grey,https://vsprod.vijaysales.com/media/catalog/product/2/2/227077-image1_1.jpg,4,31.27,Computers and Laptops,MacBook,8.0,512.0,15.3,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,223127,Apple,125000,189900,Unavailable,https://www.vijaysales.com/p/223127/store-display-unit-apple-macbook-pro-14-m3-pro-18gb-512gb-mrx33hna-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/2/222903-image1_2_1.jpg,5,34.18,Computers and Laptops,MacBook,8.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,218926,Apple,79990,134900,Unavailable,https://www.vijaysales.com/p/218926/apple-macbook-air-15-inch-m2-chip-mqku3hn-a-8gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-starlight-1,https://vsprod.vijaysales.com/media/catalog/product/2/1/218861-image1_1.jpg,4,40.7,Computers and Laptops,MacBook,8.0,256.0,15.0,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,218863,Apple,92790,134900,Available,https://www.vijaysales.com/p/218863/apple-macbook-air-15-inch-m2-chip-mqkw3hn-a-8gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-midnight,https://vsprod.vijaysales.com/media/catalog/product/2/1/218863-image1_1.jpg,5,31.22,Computers and Laptops,MacBook,8.0,256.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,218861,Apple,92790,134900,Available,https://www.vijaysales.com/p/218861/apple-macbook-air-15-inch-m2-chip-mqku3hn-a-8gb-ram-256gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-starlight,https://vsprod.vijaysales.com/media/catalog/product/2/1/218861-image1.jpg,4,31.22,Computers and Laptops,MacBook,8.0,256.0,15.0,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,218860,Apple,106490,154900,Available,https://www.vijaysales.com/p/218860/apple-macbook-air-15-inch-m2-chip-mqkt3hn-a-8gb-ram-512gb-ssd-15-3-inch-38-91-cm-liquid-retina-display-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/1/218860-image1_1.jpg,4,31.25,Computers and Laptops,MacBook,8.0,512.0,15.0,Ryzen 3
2026-02-11,2026-02-11 09:11:06,laptops,214088,Apple,206990,239900,Unavailable,https://www.vijaysales.com/p/214088/apple-macbook-pro-m2-pro-chip-16gb-ram-512gb-ssd-16-2-inch-liquid-retina-xdr-display-16-core-gpu-space-grey-mnw83hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/1/214088_1_.jpg,5,13.72,Computers and Laptops,MacBook,16.0,512.0,16.2,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,204489,Apple,74990,129900,Available,https://www.vijaysales.com/p/204489/store-display-unit-apple-macbook-pro-m2-8gb-256gb-mneh3hn-a-sg-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/0/204489_1_.jpg,4,42.27,Computers and Laptops,MacBook,8.0,256.0,13.3,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,203766,Apple,57500,92900,Unavailable,https://www.vijaysales.com/p/203766/apple-2020-macbook-air-m1-chip-mgnd3hn-a-laptop-8gb-ram-256gb-ssd-13-3-inch-33-74-cm-display-8-core-cpu-7-core-gpu-mac-os-gold,https://vsprod.vijaysales.com/media/catalog/product/2/0/203766-image1.jpg,5,38.11,Computers and Laptops,MacBook,8.0,256.0,14.0,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,203764,Apple,59900,74900,Available,https://www.vijaysales.com/p/203764/apple-2020-macbook-air-m1-chip-mgn63hn-a-laptop-8gb-ram-256gb-ssd-13-3-inch-33-74-cm-display-8-core-cpu-7-core-gpu-mac-os-big-space-grey,https://vsprod.vijaysales.com/media/catalog/product/2/0/203764-image1_2.jpg,4,20.03,Computers and Laptops,MacBook,8.0,256.0,15.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,203608,Apple,75490,109900,Unavailable,https://www.vijaysales.com/p/203608/store-display-unit-apple-macbook-air-m2-8gb-512gb-mly43hn-a-midnight-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/0/203608_1_.jpg,5,31.31,Computers and Laptops,MacBook,8.0,512.0,15.0,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,203606,Apple,75490,109900,Unavailable,https://www.vijaysales.com/p/203606/store-display-unit-apple-macbook-air-m2-8gb-512gb-mly23hn-a-starlight-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/0/203606-1.jpg,5,31.31,Computers and Laptops,MacBook,32.0,512.0,13.6,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,203604,Apple,75490,109900,Unavailable,https://www.vijaysales.com/p/203604/apple-macbook-air-m2-chip-laptop-8gb-ram-512-gb-ssd-13-6-inch-34-46-cm-display-8-core-cpu-10-core-gpu-macos-silver-mly03hn-a-2022,https://vsprod.vijaysales.com/media/catalog/product/2/0/203604-image1.jpg,4,31.31,Computers and Laptops,MacBook,8.0,512.0,15.6,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,203603,Apple,61828,89900,Unavailable,https://www.vijaysales.com/p/203603/store-display-unit-apple-macbook-air-m2-8gb-256gb-mlxy3hna-silver-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/0/203603_1_.jpg,5,31.23,Computers and Laptops,MacBook,16.0,512.0,15.6,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,194701,Apple,223990,259900,Available,https://www.vijaysales.com/p/194701/apple-macbook-pro-16-m1-pro-chip-mk193hn-a-16gb-ram-1-tb-ssd-16-2-inch-41-05-cm-liquid-retina-xdr-display-16-core-gpu-macos-monterey-space-grey,https://vsprod.vijaysales.com/media/catalog/product/1/9/194701-image1.jpg,5,13.82,Computers and Laptops,MacBook,16.0,512.0,16.2,Ryzen 9
