scrape_date,scrape_timestamp,category,sku,title,brand,price,mrp,vsp,availability,product_url,image_url,categories,rating,review_count
2026-02-10,2026-02-10 15:07:48,television,243041,SANSUI 140 cm (55 inch) 4K Ultra HD QLED Smart Google TV | HDR10+/HLG & Dolby Vision | MEMC with 120 Hz HSR | Dolby Atmos & Screen Sharing | Google Assistant | Bezel-Less LED TV (JSW55UG23Q),Sansui,38490,58490,38490,Unavailable,https://www.vijaysales.com/p/243041/sansui-140cm-55-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-jsw55ug23q,https://vsprod.vijaysales.com/media/catalog/product/2/4/243041_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,244115,SANSUI 109 cm (43 inch) 4K Ultra HD QLED Smart Google TV | HDR10+/HLG & Dolby Vision | MEMC with 120 Hz HSR | Dolby Atmos & Screen Sharing | Google Assistant | Bezel-Less LED TV (JSW43UG23Q),Sansui,27990,43190,27990,Available,https://www.vijaysales.com/p/244115/sansui-4k-qled-series-109cm-43-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-jsw43ug23q,https://vsprod.vijaysales.com/media/catalog/product/2/4/244115_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,240940,"LG 139cm (55 Inch) 4K QNED MiniLED TV - webOS 25, α8 AI Processor 4K Gen2, Dolby Vision, Filmmaker Mode, Dolby Atmos, HGIG, ALLM, AI Sound, FreeSync(AMD), Google Cast, 55QNED8XA6A",LG,67990,110590,67990,Available,https://www.vijaysales.com/p/240940/lg-139cm-55-inch-4k-qned-miniled-tv-webos-25-a8-ai-processor-4k-gen2-dolby-vision-filmmaker-mode-dolby-atmos-hgig-allm-ai-sound-freesync-amd-google-cast-55qned8xa6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240940_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,244965,"VISE by Vijay Sales 32 Inches (80 cm) HD QLED Google Smart TV - ALLM, MEMC, Google Assistant Built-in, Screen Cast, Chromecast, Dolby Audio, VS32QGA2B",Vise,11990,40000,11990,Available,https://www.vijaysales.com/p/244965/vise-by-vijay-sales-32-inches-80-cm-hd-qled-google-smart-tv-allm-memc-google-assistant-built-in-screen-cast-chromecast-dolby-audio-vs32qga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/244965n.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,239480,TCL S5K Series 108 cm (43 inch) Full HD QLED Smart Google TV | HDR10 & HLG | Dolby Audio | 60Hz Refresh Rate | Google Cast Built-in | Bezel-Less Design (43S5K),TCL,20990,41390,20990,Available,https://www.vijaysales.com/p/P239250/239480/tcl-s5k-series-108-cm-43-inch-fhd-qled-google-tv-hdr-10-hlg-dolby-audio-google-cast-43s5k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239480_1.jpg,Electronics > Television and Entertainment > Televisions > Full HD,,
2026-02-10,2026-02-10 15:07:48,television,242131,"Sony BRAVIA 2M2 Series 108 cm (43 Inch) 4K Ultra HD LED Google TV - 4K Processor X1, HDR10/HLG, Dolby™ Atmos, ALLM, Chromecast Built-In, K-43S22BM2",Sony,37490,54900,37490,Available,https://www.vijaysales.com/p/P242131/242131/sony-bravia-2m2-series-108-cm-43-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-allm-chromecast-built-in-k-43s22bm2,https://vsprod.vijaysales.com/media/catalog/product/2/4/242131_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,240055,"Sony BRAVIA 2 M2 Series 164 cm (65 Inch) 4K Ultra HD LED Google TV - 4K Processor X1, HDR10/HLG, Dolbyâ„¢ Atmos, Chromecast Built-In, K-65S25M2",Sony,81450,128900,81450,Available,https://www.vijaysales.com/p/240055/sony-bravia-2m2-series-164-cm-65-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-chromecast-built-in-k-65s25m2,https://vsprod.vijaysales.com/media/catalog/product/2/4/240055_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,238476,"LG 80 cm (32 Inch) HD AI Smart WebOS23 LED TV - HDR10 Pro, ?5 Gen6 AI Processor, 2.0 Channel, AI Sound, 32LR605B6LC",LG,15490,20990,15490,Available,https://www.vijaysales.com/p/238476/lg-80-cm-32-inch-hd-ai-smart-webos-led-tv-hdr10-pro-a5-gen6-ai-processor-2-0-channel-ai-sound-32lr605b6lc,https://vsprod.vijaysales.com/media/catalog/product/2/3/238476_1_.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,239483,TCL P8K Series 139 cm (55 inch) 4K Ultra HD QLED Smart Google TV | Dolby Vision & HDR10/HLG | ONKYO 2.1 Hi-Fi System | Dolby Atmos | 60Hz Refresh Rate | Bezel-Less Design (55P8K),TCL,40990,98990,40990,Unavailable,https://www.vijaysales.com/p/P239483/239483/tcl-p8k-series-139cm-55-inch-4k-ultra-hd-qled-google-tv-onkyo-2-1-hi-fi-system-dolby-vision-hdr10-hlg-dolby-atmos-55p8k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239483_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,240201,"Sony BRAVIA 2 M2 Series 108 cm (43 Inch) 4K Ultra HD LED Google TV - 4K Processor X1, HDR10/HLG, Dolby™ Atmos, Chromecast Built-In, K-43S22M2",Sony,39290,54900,39290,Available,https://www.vijaysales.com/p/240201/sony-bravia-2m2-series-108-cm-43-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-chromecast-built-in-k-43s22m2,https://vsprod.vijaysales.com/media/catalog/product/2/4/240201_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
