scrape_date,scrape_timestamp,category,product_id,brand,price,mrp,availability,product_url,image_url,rating,discount,main_category,sub_category,capacity_litres,star_rating,model_name
2026-02-03,2026-02-03 12:16:03,refrigerator,226091,Whirlpool,22990,30690,Unavailable,https://www.vijaysales.com/p/226091/whirlpool-235-litres-2-star-frost-free-double-door-refrigerator-with-faster-bottle-cooling-anti-odour-action-neo-df278-prm-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/226091-image1.jpg,4,25.09,Large Appliances,Double Door,235,2,"NEO DF278 PRM, Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,215017,Samsung,14990,19999,Available,https://www.vijaysales.com/p/215017/samsung-183-litres-3-star-single-door-refrigerator-with-digital-inverter-technology-direct-cool-rr20c2y23s8-nl,https://vsprod.vijaysales.com/media/catalog/product/2/1/215017-image1_1.jpg,5,25.05,Large Appliances,Single Door,183,3,RR20C2Y23S8/NL
2026-02-03,2026-02-03 12:16:03,refrigerator,226094,Whirlpool,35990,52850,Available,https://www.vijaysales.com/p/226094/whirlpool-312-litres-3-star-frost-free-double-door-inverter-bottom-mount-refrigerator-with-10-in-1-convertible-intellifresh-pro-steel-onyx,https://vsprod.vijaysales.com/media/catalog/product/2/2/226094_1_.jpg,4,31.9,Large Appliances,Double Door,312,3,"Intellifresh Pro, Steel Onyx"
2026-02-03,2026-02-03 12:16:03,refrigerator,154816,LG,24990,33499,Available,https://www.vijaysales.com/p/P154816/154816/lg-242-l-frost-free-2-star-double-door-refrigerator-with-smart-inverter-compressor-led-lighting-toughened-glass-shelves-gl-n292ddsy-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/r/e/ref_ff_vijay_sales_gl-n292ddsy.jpg,4,25.4,Large Appliances,Double Door,242,2,"GL-N292DDSY, Dazzle Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,200978,LG,38490,53099,Available,https://www.vijaysales.com/p/P154816/200978/lg-408-ltrs-2-star-frost-free-double-door-refrigerator-gln412sdsy-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/2/0/200978-image1_2.jpg,5,27.51,Large Appliances,Double Door,380,2,"GL-N412SDSY, Dazzle Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,214083,Samsung,17790,23999,Available,https://www.vijaysales.com/p/214083/samsung-5-star-horizontal-curve-design-single-door-refrigerator-with-direct-cool-digital-inverter-compressor-rr21c2h25dx-hl,https://vsprod.vijaysales.com/media/catalog/product/2/1/214083-image1_1.jpg,4,25.87,Large Appliances,Single Door,189,5,RR21C2H25DX/HL
2026-02-03,2026-02-03 12:16:03,refrigerator,213949,Samsung,23990,32990,Available,https://www.vijaysales.com/p/213949/samsung-236-litres-digital-inverter-technology-double-door-refrigerator-with-egg-container-interior-led-light-elegant-inox-rt28c3042s8-hl,https://vsprod.vijaysales.com/media/catalog/product/2/1/213949-image1_1.jpg,5,27.28,Large Appliances,Double Door,236,2,"Elegant Inox, RT28C3042S8/HL"
2026-02-03,2026-02-03 12:16:03,refrigerator,235899,Samsung,16990,21999,Available,https://www.vijaysales.com/p/235899/samsung-183-litres-5-star-direct-cool-inverter-refrigerator-with-toughened-glass-shelves-base-stand-drawer-deep-door-guard-vegetable-box-rr20d2825cu-nl-camellia-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/235899_1_.jpg,4,22.77,Large Appliances,Single Door,183,5,"RR20D2825CU/NL, Camellia Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,214199,LG,14990,19899,Available,https://www.vijaysales.com/p/214199/lg-185-litres-3-star-direct-cool-single-door-refrigerator-fastest-ice-making-base-stand-with-drawer-smart-connect-works-without-stabilizer-gl-d199osed-scarlet-euphoria,https://vsprod.vijaysales.com/media/catalog/product/2/1/214199.jpg,5,24.67,Large Appliances,Single Door,185,3,"GL-D199OSED, Scarlet Euphoria"
2026-02-03,2026-02-03 12:16:03,refrigerator,215027,Whirlpool,24100,34950,Unavailable,https://www.vijaysales.com/p/215027/whirlpool-intellifresh-pro-235-litres-2-star-frost-free-double-door-inverter-convertible-refrigerator-if-pro-278-inv-cnv-is-2s-illusia-steel,https://vsprod.vijaysales.com/media/catalog/product/2/1/215027-image1_1.jpg,5,31.04,Large Appliances,Double Door,235,2,"IF PRO 278 INV CNV IS 2S, Illusia Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,229638,Haier,38990,62990,Available,https://www.vijaysales.com/p/229638/haier-325-litres-2-star-double-door-frost-free-inverter-bottom-mount-refrigerator-with-magic-cooling-14-in-1-convertible-hrb-3752pkg-p,https://vsprod.vijaysales.com/media/catalog/product/2/2/229638-image.jpg,5,38.1,Large Appliances,Double Door,325,2,HRB-3752PKG-P
2026-02-03,2026-02-03 12:16:03,refrigerator,236985,LG,79340,119999,Available,https://www.vijaysales.com/p/236985/lg-650-litres-3-star-side-by-side-convertible-refrigerator-with-multi-air-flow-smart-diagnosis-smart-inverter-compressor-gl-b257jds3-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/b/a/background1.jpg,4,33.88,Large Appliances,Side By Side,650,3,"GL-B257JDS3, Dazzle Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,242297,Haier,24990,38190,Available,https://www.vijaysales.com/p/242297/haier-237-litres-2-star-double-door-frost-free-bottom-mount-refrigerator-8-in-1-convertible-turbo-icing-2x-bigger-vegetable-box-toughened-glass-shelves-hrb-2872bsb-p-sparkle-blue,https://vsprod.vijaysales.com/media/catalog/product/2/4/242297_1_.jpg,4,34.56,Large Appliances,Double Door,237,2,"HRB-2872BSB-P, Sparkle Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,226089,Whirlpool,15690,21050,Available,https://www.vijaysales.com/p/P214455/226089/whirlpool-vitamagic-pro-192-litres-3-star-direct-cool-single-door-refrigerator-with-auto-defrost-technology-215vmproprm3sasz-alpha-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/226089_1__1.jpg,5,25.46,Large Appliances,Single Door,192,3,215 VMPRO PRM 3S ALPHA STEEL-Z
2026-02-03,2026-02-03 12:16:03,refrigerator,236531,Godrej,66900,115990,Available,https://www.vijaysales.com/p/236531/godrej-600-litres-3-star-inverter-double-door-side-by-side-refrigerator-led-display-control-panel-preset-cooling-modes-deep-storage-drawers-rs-eon-velvet-646c-rit-opera-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/236531_1__1.jpg,5,42.32,Large Appliances,Side By Side,600,3,"RS EON VELVET 646C RIT, Opera Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,229887,LLOYD,9990,14290,Available,https://www.vijaysales.com/p/229887/lloyd-92-litres-1-star-direct-cool-single-door-mini-refrigerator-grey-metallic,https://vsprod.vijaysales.com/media/catalog/product/7/1/71uvboadngl._sl1500_.jpg,5,30.09,Large Appliances,Single Door,92,1,Grey Metallic
2026-02-03,2026-02-03 12:16:03,refrigerator,224980,Voltas Beko,13990,25990,Available,https://www.vijaysales.com/p/224980/voltas-beko-175-litres-2-star-single-door-direct-cool-refrigerator-with-chiller-zone-stabilizer-free-operation-fresh-box-rdc208d-s0abe0m0000gd,https://vsprod.vijaysales.com/media/catalog/product/2/2/224980-image1.jpg,4,46.17,Large Appliances,Single Door,175,2,RDC208D/S0ABE0M0000GD
2026-02-03,2026-02-03 12:16:03,refrigerator,200900,LG,37740,52999,Available,https://www.vijaysales.com/p/P219492/200900/lg-340-ltrs-frost-free-double-door-refrigerator-gls342spzy-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/0/200900-image1_2.jpg,5,28.79,Large Appliances,Double Door,322,2,"GL-S342SPZY, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,214203,LG,30490,38999,Available,https://www.vijaysales.com/p/P154816/214203/lg-272-litres-2-star-frost-free-double-door-refrigerator-with-smart-diagnosis-smart-inverter-compressor-gl-n312sdsy-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/2/1/214203_3_2.jpg,4,21.82,Large Appliances,Double Door,272,2,GL-N312SDSY Dazzle Steel
2026-02-03,2026-02-03 12:16:03,refrigerator,200901,LG,37599,49999,Available,https://www.vijaysales.com/p/P219492/200901/lg-360-ltrs-frost-free-double-door-refrigerator-gls382spzy-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/0/200901_4_.jpg,5,24.8,Large Appliances,Double Door,343,3,"GL-S382SPZY, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,237997,LG,48990,64999,Available,https://www.vijaysales.com/p/237997/lg-340-litres-3-star-frost-free-double-door-smart-wifi-enabled-refrigerator-with-door-cooling-plus-multi-air-flow-fast-cooling-wi-fi-lg-thinq-gl-b382dpzx-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/b/a/background_3.jpg,4,24.63,Large Appliances,Double Door,340,3,LG ThinQ
2026-02-03,2026-02-03 12:16:03,refrigerator,224979,Voltas Beko,12990,24090,Available,https://www.vijaysales.com/p/224979/voltas-beko-175-litres-1-star-single-door-direct-cool-refrigerator-with-chiller-zone-stabilizer-free-operation-fresh-box-rdc208e-s0pwe0m0000gd,https://vsprod.vijaysales.com/media/catalog/product/a/5/a5184d86-b7fa-4c78-b449-9a7a5464b25e24141310.jpg,4,46.08,Large Appliances,Single Door,175,1,RDC208E / S0PWE0M0000GD
2026-02-03,2026-02-03 12:16:03,refrigerator,228749,LG,56990,74799,Available,https://www.vijaysales.com/p/228749/lg-466-litres-frost-free-double-door-refrigerator-with-smart-inverter-compressor-convertible-wifi-support-glt492mesy-ebony-sheen,https://vsprod.vijaysales.com/media/catalog/product/2/2/228749-image.jpg,4,23.81,Large Appliances,Double Door,466,3,"GLT492MESY, Ebony Sheen"
2026-02-03,2026-02-03 12:16:03,refrigerator,228934,Samsung,19990,26999,Available,https://www.vijaysales.com/p/228934/samsung-215-litres-5-star-direct-cool-single-door-refrigerator-with-digital-inverter-technology-rr23d2h259r-hl-paradise-bloom-purple,https://vsprod.vijaysales.com/media/catalog/product/2/2/228934-image1.jpg,5,25.96,Large Appliances,Single Door,215,5,5 Star
2026-02-03,2026-02-03 12:16:03,refrigerator,238913,IFB,13490,18850,Available,https://www.vijaysales.com/p/238913/ifb-187-litres-2-star-direct-cool-refrigerator-with-converti-cool-technology-fast-ice-copper-boost-toughened-glass-shelves-stabilizer-free-operation-ifbdc-2132fcs-cobalt-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/238913_1_.jpg,5,28.44,Large Appliances,Single Door,187,2,"IFBDC-2132FCS, Cobalt Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,231935,Samsung,46490,68990,Available,https://www.vijaysales.com/p/231935/samsung-396-litres-2-star-bespoke-ai-double-door-refrigerator-with-convertible-5-in-1-smartthings-ai-energy-mode-rt41db6a4b22-black-glass,https://vsprod.vijaysales.com/media/catalog/product/2/3/231935_1_.jpg,4,32.61,Large Appliances,Double Door,396,2,"RT41DB6A4B22, Black Glass"
2026-02-03,2026-02-03 12:16:03,refrigerator,238984,Voltas,16490,31390,Available,https://www.vijaysales.com/p/238984/voltas-beko-185-litres-5-star-direct-cool-single-door-refrigerator-quick-freeze-fresh-box-crisper-humidity-controller-flexlift-door-shelf-door-lock-rdc220a-w0bdetm0000gd-peony-delight-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/238984_1_.jpg,4,47.47,Large Appliances,Single Door,185,5,"RDC220A / W0BDETM0000GD, Peony Delight Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,229639,Haier,30500,47990,Available,https://www.vijaysales.com/p/229639/haier-300-litres-2-star-bottom-mounted-frost-free-double-door-inverter-refrigerator-with-turbo-icing-technology-hrb-3502bs-p-brushline-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/229639-image_8.jpg,4,36.45,Large Appliances,Double Door,300,2,"HRB-3502BS-P, Brushline Silver"
2026-02-03,2026-02-03 12:16:03,refrigerator,224672,Haier,62990,111390,Available,https://www.vijaysales.com/p/224672/haier-602-l-side-by-side-refrigerator-with-3-star-frost-free-wifi-enabled-stabilizer-free-operation-hrs-682ssu1-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/224672-image.jpg,4,43.45,Large Appliances,Side By Side,602,3,"HRS-682SSU1, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,238076,Samsung,39990,57990,Unavailable,https://www.vijaysales.com/p/238076/samsung-350-litres-2-star-double-door-frost-free-inverter-refrigerator-with-convertible-5-in-1-wi-fi-enabled-twin-cooling-plus-rt38dg5a2bbxhl-luxe-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/238076_1_.jpg,5,31.04,Large Appliances,Double Door,350,2,"RT38DG5A2BBXHL, Luxe Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,226091,Whirlpool,22990,30690,Unavailable,https://www.vijaysales.com/p/226091/whirlpool-235-litres-2-star-frost-free-double-door-refrigerator-with-faster-bottle-cooling-anti-odour-action-neo-df278-prm-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/226091-image1.jpg,4,25.09,Large Appliances,Double Door,235,2,"NEO DF278 PRM, Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,215017,Samsung,14990,19999,Available,https://www.vijaysales.com/p/215017/samsung-183-litres-3-star-single-door-refrigerator-with-digital-inverter-technology-direct-cool-rr20c2y23s8-nl,https://vsprod.vijaysales.com/media/catalog/product/2/1/215017-image1_1.jpg,5,25.05,Large Appliances,Single Door,183,3,RR20C2Y23S8/NL
2026-02-03,2026-02-03 12:16:03,refrigerator,226094,Whirlpool,35990,52850,Available,https://www.vijaysales.com/p/226094/whirlpool-312-litres-3-star-frost-free-double-door-inverter-bottom-mount-refrigerator-with-10-in-1-convertible-intellifresh-pro-steel-onyx,https://vsprod.vijaysales.com/media/catalog/product/2/2/226094_1_.jpg,4,31.9,Large Appliances,Double Door,312,3,"Intellifresh Pro, Steel Onyx"
2026-02-03,2026-02-03 12:16:03,refrigerator,154816,LG,24990,33499,Available,https://www.vijaysales.com/p/P154816/154816/lg-242-l-frost-free-2-star-double-door-refrigerator-with-smart-inverter-compressor-led-lighting-toughened-glass-shelves-gl-n292ddsy-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/r/e/ref_ff_vijay_sales_gl-n292ddsy.jpg,4,25.4,Large Appliances,Double Door,242,2,"GL-N292DDSY, Dazzle Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,200978,LG,38490,53099,Available,https://www.vijaysales.com/p/P154816/200978/lg-408-ltrs-2-star-frost-free-double-door-refrigerator-gln412sdsy-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/2/0/200978-image1_2.jpg,4,27.51,Large Appliances,Double Door,380,2,"GL-N412SDSY, Dazzle Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,214083,Samsung,17790,23999,Available,https://www.vijaysales.com/p/214083/samsung-5-star-horizontal-curve-design-single-door-refrigerator-with-direct-cool-digital-inverter-compressor-rr21c2h25dx-hl,https://vsprod.vijaysales.com/media/catalog/product/2/1/214083-image1_1.jpg,5,25.87,Large Appliances,Single Door,189,5,RR21C2H25DX/HL
2026-02-03,2026-02-03 12:16:03,refrigerator,213949,Samsung,23990,32990,Available,https://www.vijaysales.com/p/213949/samsung-236-litres-digital-inverter-technology-double-door-refrigerator-with-egg-container-interior-led-light-elegant-inox-rt28c3042s8-hl,https://vsprod.vijaysales.com/media/catalog/product/2/1/213949-image1_1.jpg,4,27.28,Large Appliances,Double Door,236,2,"Elegant Inox, RT28C3042S8/HL"
2026-02-03,2026-02-03 12:16:03,refrigerator,235899,Samsung,16990,21999,Available,https://www.vijaysales.com/p/235899/samsung-183-litres-5-star-direct-cool-inverter-refrigerator-with-toughened-glass-shelves-base-stand-drawer-deep-door-guard-vegetable-box-rr20d2825cu-nl-camellia-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/235899_1_.jpg,4,22.77,Large Appliances,Single Door,183,5,"RR20D2825CU/NL, Camellia Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,214199,LG,14990,19899,Available,https://www.vijaysales.com/p/214199/lg-185-litres-3-star-direct-cool-single-door-refrigerator-fastest-ice-making-base-stand-with-drawer-smart-connect-works-without-stabilizer-gl-d199osed-scarlet-euphoria,https://vsprod.vijaysales.com/media/catalog/product/2/1/214199.jpg,5,24.67,Large Appliances,Single Door,185,3,"GL-D199OSED, Scarlet Euphoria"
2026-02-03,2026-02-03 12:16:03,refrigerator,215027,Whirlpool,24100,34950,Unavailable,https://www.vijaysales.com/p/215027/whirlpool-intellifresh-pro-235-litres-2-star-frost-free-double-door-inverter-convertible-refrigerator-if-pro-278-inv-cnv-is-2s-illusia-steel,https://vsprod.vijaysales.com/media/catalog/product/2/1/215027-image1_1.jpg,4,31.04,Large Appliances,Double Door,235,2,"IF PRO 278 INV CNV IS 2S, Illusia Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,229638,Haier,38990,62990,Available,https://www.vijaysales.com/p/229638/haier-325-litres-2-star-double-door-frost-free-inverter-bottom-mount-refrigerator-with-magic-cooling-14-in-1-convertible-hrb-3752pkg-p,https://vsprod.vijaysales.com/media/catalog/product/2/2/229638-image.jpg,5,38.1,Large Appliances,Double Door,325,2,HRB-3752PKG-P
2026-02-03,2026-02-03 12:16:03,refrigerator,236985,LG,79340,119999,Available,https://www.vijaysales.com/p/236985/lg-650-litres-3-star-side-by-side-convertible-refrigerator-with-multi-air-flow-smart-diagnosis-smart-inverter-compressor-gl-b257jds3-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/b/a/background1.jpg,4,33.88,Large Appliances,Side By Side,650,3,"GL-B257JDS3, Dazzle Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,242297,Haier,24990,38190,Available,https://www.vijaysales.com/p/242297/haier-237-litres-2-star-double-door-frost-free-bottom-mount-refrigerator-8-in-1-convertible-turbo-icing-2x-bigger-vegetable-box-toughened-glass-shelves-hrb-2872bsb-p-sparkle-blue,https://vsprod.vijaysales.com/media/catalog/product/2/4/242297_1_.jpg,4,34.56,Large Appliances,Double Door,237,2,"HRB-2872BSB-P, Sparkle Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,226089,Whirlpool,15690,21050,Available,https://www.vijaysales.com/p/P214455/226089/whirlpool-vitamagic-pro-192-litres-3-star-direct-cool-single-door-refrigerator-with-auto-defrost-technology-215vmproprm3sasz-alpha-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/226089_1__1.jpg,5,25.46,Large Appliances,Single Door,192,3,215 VMPRO PRM 3S ALPHA STEEL-Z
2026-02-03,2026-02-03 12:16:03,refrigerator,236531,Godrej,66900,115990,Available,https://www.vijaysales.com/p/236531/godrej-600-litres-3-star-inverter-double-door-side-by-side-refrigerator-led-display-control-panel-preset-cooling-modes-deep-storage-drawers-rs-eon-velvet-646c-rit-opera-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/236531_1__1.jpg,5,42.32,Large Appliances,Side By Side,600,3,"RS EON VELVET 646C RIT, Opera Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,229887,LLOYD,9990,14290,Available,https://www.vijaysales.com/p/229887/lloyd-92-litres-1-star-direct-cool-single-door-mini-refrigerator-grey-metallic,https://vsprod.vijaysales.com/media/catalog/product/7/1/71uvboadngl._sl1500_.jpg,4,30.09,Large Appliances,Single Door,92,1,Grey Metallic
2026-02-03,2026-02-03 12:16:03,refrigerator,224980,Voltas Beko,13990,25990,Available,https://www.vijaysales.com/p/224980/voltas-beko-175-litres-2-star-single-door-direct-cool-refrigerator-with-chiller-zone-stabilizer-free-operation-fresh-box-rdc208d-s0abe0m0000gd,https://vsprod.vijaysales.com/media/catalog/product/2/2/224980-image1.jpg,4,46.17,Large Appliances,Single Door,175,2,RDC208D/S0ABE0M0000GD
2026-02-03,2026-02-03 12:16:03,refrigerator,200900,LG,37740,52999,Available,https://www.vijaysales.com/p/P219492/200900/lg-340-ltrs-frost-free-double-door-refrigerator-gls342spzy-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/0/200900-image1_2.jpg,4,28.79,Large Appliances,Double Door,322,2,"GL-S342SPZY, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,214203,LG,30490,38999,Available,https://www.vijaysales.com/p/P154816/214203/lg-272-litres-2-star-frost-free-double-door-refrigerator-with-smart-diagnosis-smart-inverter-compressor-gl-n312sdsy-dazzle-steel,https://vsprod.vijaysales.com/media/catalog/product/2/1/214203_3_2.jpg,5,21.82,Large Appliances,Double Door,272,2,GL-N312SDSY Dazzle Steel
2026-02-03,2026-02-03 12:16:03,refrigerator,200901,LG,37599,49999,Available,https://www.vijaysales.com/p/P219492/200901/lg-360-ltrs-frost-free-double-door-refrigerator-gls382spzy-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/0/200901_4_.jpg,4,24.8,Large Appliances,Double Door,343,2,"GL-S382SPZY, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,237997,LG,48990,64999,Available,https://www.vijaysales.com/p/237997/lg-340-litres-3-star-frost-free-double-door-smart-wifi-enabled-refrigerator-with-door-cooling-plus-multi-air-flow-fast-cooling-wi-fi-lg-thinq-gl-b382dpzx-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/b/a/background_3.jpg,5,24.63,Large Appliances,Double Door,340,3,LG ThinQ
2026-02-03,2026-02-03 12:16:03,refrigerator,224979,Voltas Beko,12990,24090,Available,https://www.vijaysales.com/p/224979/voltas-beko-175-litres-1-star-single-door-direct-cool-refrigerator-with-chiller-zone-stabilizer-free-operation-fresh-box-rdc208e-s0pwe0m0000gd,https://vsprod.vijaysales.com/media/catalog/product/a/5/a5184d86-b7fa-4c78-b449-9a7a5464b25e24141310.jpg,5,46.08,Large Appliances,Single Door,175,1,RDC208E / S0PWE0M0000GD
2026-02-03,2026-02-03 12:16:03,refrigerator,228749,LG,56990,74799,Available,https://www.vijaysales.com/p/228749/lg-466-litres-frost-free-double-door-refrigerator-with-smart-inverter-compressor-convertible-wifi-support-glt492mesy-ebony-sheen,https://vsprod.vijaysales.com/media/catalog/product/2/2/228749-image.jpg,4,23.81,Large Appliances,Double Door,466,3,"GLT492MESY, Ebony Sheen"
2026-02-03,2026-02-03 12:16:03,refrigerator,228934,Samsung,19990,26999,Available,https://www.vijaysales.com/p/228934/samsung-215-litres-5-star-direct-cool-single-door-refrigerator-with-digital-inverter-technology-rr23d2h259r-hl-paradise-bloom-purple,https://vsprod.vijaysales.com/media/catalog/product/2/2/228934-image1.jpg,5,25.96,Large Appliances,Single Door,215,5,5 Star
2026-02-03,2026-02-03 12:16:03,refrigerator,238913,IFB,13490,18850,Available,https://www.vijaysales.com/p/238913/ifb-187-litres-2-star-direct-cool-refrigerator-with-converti-cool-technology-fast-ice-copper-boost-toughened-glass-shelves-stabilizer-free-operation-ifbdc-2132fcs-cobalt-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/238913_1_.jpg,4,28.44,Large Appliances,Single Door,187,2,"IFBDC-2132FCS, Cobalt Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,231935,Samsung,46490,68990,Available,https://www.vijaysales.com/p/231935/samsung-396-litres-2-star-bespoke-ai-double-door-refrigerator-with-convertible-5-in-1-smartthings-ai-energy-mode-rt41db6a4b22-black-glass,https://vsprod.vijaysales.com/media/catalog/product/2/3/231935_1_.jpg,5,32.61,Large Appliances,Double Door,396,2,"RT41DB6A4B22, Black Glass"
2026-02-03,2026-02-03 12:16:03,refrigerator,238984,Voltas,16490,31390,Available,https://www.vijaysales.com/p/238984/voltas-beko-185-litres-5-star-direct-cool-single-door-refrigerator-quick-freeze-fresh-box-crisper-humidity-controller-flexlift-door-shelf-door-lock-rdc220a-w0bdetm0000gd-peony-delight-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/238984_1_.jpg,5,47.47,Large Appliances,Single Door,185,5,"RDC220A / W0BDETM0000GD, Peony Delight Blue"
2026-02-03,2026-02-03 12:16:03,refrigerator,229639,Haier,30500,47990,Available,https://www.vijaysales.com/p/229639/haier-300-litres-2-star-bottom-mounted-frost-free-double-door-inverter-refrigerator-with-turbo-icing-technology-hrb-3502bs-p-brushline-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/229639-image_8.jpg,5,36.45,Large Appliances,Double Door,300,2,"HRB-3502BS-P, Brushline Silver"
2026-02-03,2026-02-03 12:16:03,refrigerator,224672,Haier,62990,111390,Available,https://www.vijaysales.com/p/224672/haier-602-l-side-by-side-refrigerator-with-3-star-frost-free-wifi-enabled-stabilizer-free-operation-hrs-682ssu1-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/224672-image.jpg,5,43.45,Large Appliances,Side By Side,602,3,"HRS-682SSU1, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,238076,Samsung,39990,57990,Unavailable,https://www.vijaysales.com/p/238076/samsung-350-litres-2-star-double-door-frost-free-inverter-refrigerator-with-convertible-5-in-1-wi-fi-enabled-twin-cooling-plus-rt38dg5a2bbxhl-luxe-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/238076_1_.jpg,5,31.04,Large Appliances,Double Door,350,2,"RT38DG5A2BBXHL, Luxe Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,215138,Haier,40990,61490,Available,https://www.vijaysales.com/p/215138/haier-355-litres-3-star-double-door-inverter-refrigerator-with-triple-inverter-technology-14-in-1-convertible-mode-hrb4053bisp-inox-steel,https://vsprod.vijaysales.com/media/catalog/product/2/1/215138-image1_1.jpg,4,33.34,Large Appliances,Double Door,355,3,"HRB4053BISP, Inox Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,224350,Bluestar,8790,11990,Available,https://www.vijaysales.com/p/224350/bluestar-47-litres-2-star-minibar-refrigerator-with-adjustable-temperature-toughened-glass-shelf-mr60-gb-black,https://vsprod.vijaysales.com/media/catalog/product/2/2/224350-image1_1.jpg,5,26.69,Large Appliances,Single Door,47,2,"MR60-GB, Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,218162,Whirlpool,20990,27050,Unavailable,https://www.vijaysales.com/p/P218162/218162/whirlpool-236-litres-4-star-icemagic-pro-plus-direct-cool-single-door-inverter-refrigerator-260-impro-plus-roy-4s-as-z-alpha-steel-z,https://vsprod.vijaysales.com/media/catalog/product/2/1/218162-image1_1.jpg,5,22.4,Large Appliances,Single Door,236,4,"260 Icemagic Pro Plus ROY 4S AS Z, ALPHA STEEL-Z"
2026-02-03,2026-02-03 12:16:03,refrigerator,214079,Samsung,28200,41990,Unavailable,https://www.vijaysales.com/p/214079/samsung-2-star-256-litres-convertible-double-door-refrigerator-with-digital-inverter-compressor-elegant-inox-rt30c3732s8-hl,https://vsprod.vijaysales.com/media/catalog/product/2/1/214079-image1_1.jpg,5,32.84,Large Appliances,Double Door,256,2,"Elegant Inox, RT30C3732S8/HL"
2026-02-03,2026-02-03 12:16:03,refrigerator,218131,Godrej,13990,20590,Unavailable,https://www.vijaysales.com/p/218131/godrej-180-litres-3-star-direct-cool-single-door-refrigerator-with-turbo-cooling-technology-rderiopls205cthfstgl-steel-glow,https://vsprod.vijaysales.com/media/catalog/product/r/d/rderiopls205cthfstgl_1_.jpg,5,32.05,Large Appliances,Single Door,180,3,"RD ERIOPLS 205C THF ST GL, Steel Glow"
2026-02-03,2026-02-03 12:16:03,refrigerator,214085,Samsung,83990,137000,Available,https://www.vijaysales.com/p/P218271/214085/samsung-653-litres-3-star-frost-free-side-by-side-refrigerator-with-twin-cooling-plus-digital-inverter-compressor-rs76cg8113sl-hl-ez-clean-steel,https://vsprod.vijaysales.com/media/catalog/product/2/1/214085.jpg,5,38.69,Large Appliances,Side By Side,653,3,"RS76CG8113SL/HL, EZ Clean Steel"
