scrape_timestamp,category,product_id,brand,price,mrp,discount,rating,availability,product_url,image_url,main_category,sub_category
02-02-2026 10:51,tvs,243549,Sansui,46990,74690,37.09,5,Unavailable,https://www.vijaysales.com/p/243549/sansui-4k-qled-series-165cm-65-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-jsw65ug23q,https://vsprod.vijaysales.com/media/catalog/product/2/4/243549_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240926,LG,46990,72790,35.44,4,Available,https://www.vijaysales.com/p/P240925/240926/lg-139cm-55-inch-4k-ultra-hd-ai-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-ai-chatbot-google-cast-a7-ai-sound-pro-dolby-atmos-55ua83506la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240925_1_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,239644,TCL,27990,49490,43.44,4,Available,https://www.vijaysales.com/p/239644/tcl-p7k-series-108-cm-43-inch-4k-ultra-hd-qled-google-tv-hdr10-dolby-vision-google-assistant-built-in-dolby-atmos-43p7k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239644_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240928,LG,35790,56190,36.31,4,Available,https://www.vijaysales.com/p/240928/lg-nanocell-ai-nano83-108cm-43-inch-4k-ultra-hd-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-intelligent-voice-recognition-dolby-atmos-43nano83a6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240928_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240927,LG,67790,96790,29.96,4,Available,https://www.vijaysales.com/p/240927/lg-165-cm-65-inches-4k-ultra-hd-led-smart-tv-with-webos-hdr10-pro-dolby-audio-voice-remote-65ua83506la,https://vsprod.vijaysales.com/media/catalog/product/1/_/1_110.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,246966,Sansui,22990,42990,46.52,4,Available,https://www.vijaysales.com/p/246966/sansui-109cm-43-inch-fhd-qled-smart-google-tv-hdr10-hlg-noise-reduction-dolby-audio-screen-sharing-google-assistant-jsw43fhg5q,https://vsprod.vijaysales.com/media/catalog/product/2/4/246966_1_.jpg,Television and Entertainment,Full HD
02-02-2026 10:51,tvs,206980,Sansui,46990,71990,34.73,5,Available,https://www.vijaysales.com/p/P234913/206980/sansui-ultra-hd-4k-smart-qled-65-inch-165cm-jsw65gsqled-2022-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/0/206980_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,231161,Sony,91990,151900,39.44,4,Available,https://www.vijaysales.com/p/P237494/231161/sony-ultra-hd-4k-tv-65-inch-166-cm-with-dolby-vision-hdr-and-dolby-atmos-k65s30-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231161n_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240925,LG,40990,62690,34.61,5,Available,https://www.vijaysales.com/p/P240925/240925/lg-126cm-50-inch-4k-ultra-hd-ai-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-ai-chatbot-google-cast-a7-ai-sound-pro-dolby-atmos-50ua83506la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240925_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,239251,TCL,12490,20990,40.5,4,Available,https://www.vijaysales.com/p/239251/tcl-80cm-32-inch-hd-smart-google-qled-tv-google-cast-hdr-10-dolby-audio-32s4k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239251_1_.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,243620,TCL,35990,70190,48.72,5,Available,https://www.vijaysales.com/p/243620/tcl-139-cm-55-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-vision-aipq-processor-hva-panel-voice-remote-55v6c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243620_8_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,246378,LG,28990,46090,37.1,4,Available,https://www.vijaysales.com/p/246378/lg-ua8200-series-108cm-43-inch-4k-ultra-hd-ai-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-ai-chatbot-google-cast-a7-ai-sound-pro-dolby-atmos-43ua82006la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/246378_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,245426,Xiaomi,14999,26999,44.45,4,Available,https://www.vijaysales.com/p/245426/xiaomi-a-pro-qled-series-80cm-32-inch-hd-google-tv-vivid-picture-engine-2-dolby-audio-8gb-storage-xiaomi-tv-google-voice-assistant-miracast-l32mb-apin,https://vsprod.vijaysales.com/media/catalog/product/2/4/245426_1_.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,243617,TCL,12990,20490,36.6,4,Available,https://www.vijaysales.com/p/243617/tcl-80-cm-32-inches-hd-ready-qled-smart-google-tv-with-hdr10-dolby-audio-chromecast-built-in-voice-remote-32v4c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243617_10_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,231548,Sansui,31990,52890,39.52,4,Available,https://www.vijaysales.com/p/231548/sansui-140cm-55-inches-4k-ultra-hd-smart-google-led-tv-jswg55gsuhd,https://vsprod.vijaysales.com/media/catalog/product/2/3/231548-image.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,239482,TCL,33990,71090,52.19,5,Available,https://www.vijaysales.com/p/P239481/239482/tcl-p6k-series-139cm-55-inch-4k-ultra-hd-led-google-tv-aipq-processor-hdr10-hlg-2-0-channel-metallic-bezel-less-55p6k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239482_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240015,TCL,69990,152990,54.25,4,Available,https://www.vijaysales.com/p/P239484/240015/tcl-c6k-series-160-8cm-65-inch-4k-ultra-hd-mini-led-google-tv-onkyo-2-1-hi-fi-system-dolby-vision-iq-hdr-10-hlg-dolby-atmos-ultra-slim-design-65c6k,https://vsprod.vijaysales.com/media/catalog/product/2/4/240015_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,219966,Sansui,27990,46790,40.18,5,Available,https://www.vijaysales.com/p/219966/sansui-50-inch-127-cm-4k-ultra-hd-smart-led-tv-with-dolby-and-dts-audio-google-tv-google-assistant-jsw50gsuhd-2023-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/1/219966_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,243550,Sansui,71690,161910,55.72,4,Unavailable,https://www.vijaysales.com/p/243550/sansui-190cm-75-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-far-field-voice-control-dolby-atmos-screen-sharing-google-assistant-jsw75ug23qf,https://vsprod.vijaysales.com/media/catalog/product/2/4/243550_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,243618,TCL,25990,47690,45.5,5,Available,https://www.vijaysales.com/p/243618/tcl-108-cm-43-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-vision-aipq-processor-hva-panel-voice-remote-43v6c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243618_11_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,245016,Xiaomi,24999,37999,34.21,4,Available,https://www.vijaysales.com/p/P245016/245016/xiaomi-x-series-108cm-43-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-dolby-audio-8gb-storage-google-cast-miracast-google-voice-assistant-l43mb-ain-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245016_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,245575,Vise,30990,73500,57.84,5,Available,https://www.vijaysales.com/p/245575/vise-by-vijay-sales-50-inches-126-cm-4k-ultra-hd-qled-smart-webos-tv-4k-enhancer-hdr10-hlg-dolby-digital-game-optimiser-mode-vs50qwa2d,https://vsprod.vijaysales.com/media/catalog/product/2/4/245575n.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,241121,Sony,296990,459900,35.42,4,Available,https://www.vijaysales.com/p/P241120/241121/sony-bravia-xr80m2-series-164cm-65-inch-4k-ultra-hd-oled-tv-google-tv-xr-processor-dolby-vision-dts-hd-high-resolution-audio-built-in-mic-google-play-store-k-65xr80m2-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/241121_2_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,243037,Sansui,11490,21490,46.53,5,Available,https://www.vijaysales.com/p/243037/sansui-80cm-32-inch-hd-led-smart-google-tv-hdr10-hlg-noise-reduction-dolby-audio-google-assistant-jsw32hg5,https://vsprod.vijaysales.com/media/catalog/product/2/4/243037_1_.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,240792,LG,209990,387190,45.77,4,Available,https://www.vijaysales.com/p/P240953/240792/lg-oled-evo-164cm-65-inch-4k-ultra-hd-ai-tv-webos-25-a11-ai-processor-4k-gen2-oled-motion-dolby-vision-g-sync-nvidia-ai-chatbot-google-cast-dolby-atmos-oled65g56la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240953_1_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,230728,Sony,26450,34900,24.21,4,Available,https://www.vijaysales.com/p/230728/sony-80-cm-32-inches-led-2k-hdr-smart-google-tv-with-dolby-audio-dolby-atmos-kd32w835-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/230728-image.jpg,Television and Entertainment,HD Ready
