scrape_date,scrape_timestamp,category,sku,title,brand,price,mrp,vsp,availability,product_url,image_url,categories,rating,review_count
2026-02-02,2026-02-02 10:51:20,laptops,250814,Acer Nitro Lite NL16-71G Gaming Laptop (13th Gen Intel Core i5/ 16GB RAM/ 512GB SSD/ 16 Inch (40.64 cm) WUXGA Display/ 6GB-NVIDIA GeForce RTX 4050 Graphics/ Windows 11) UN.D5ASI.002,Acer,72990,107799,72990,Available,https://www.vijaysales.com/p/250814/acer-nitro-lite-nl16-71g-gaming-laptop-13th-gen-intel-core-i5-16gb-ram-512gb-ssd-16-inch-40-64-cm-wuxga-display-6gb-nvidia-geforce-rtx-4050-graphics-windows-11-un-d5asi-002,https://vsprod.vijaysales.com/media/catalog/product/2/5/250814.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,250797,Dell DC 14250 Laptop (Intel Core 5/ 16GB RAM/ 512GB SSD/ 14 Inch (35.56 cm) Full HD+ Display/ Intel UHD Graphics/ Windows 11/ MS-Office) ODC1425000401RINS1,Dell,65999,80000,65999,Available,https://www.vijaysales.com/p/250797/dell-dc-14250-laptop-intel-core-5-16gb-ram-512gb-ssd-14-inch-35-56-cm-full-hd-display-intel-uhd-graphics-windows-11-ms-office-odc1425000401rins1,https://vsprod.vijaysales.com/media/catalog/product/2/5/250797_1_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,248806,ASUS Vivobook 15 Standard Laptop (Intel Core 5 Processor 120U/ 16GB RAM/ 512GB SSD/ 15.6 Inch (39.62 cm) Full HD Display/ Intel Graphics GPU/ Windows 11 Home) X1504VAP-BQ224WS,Asus,54990,73990,58990,Available,https://www.vijaysales.com/p/248806/asus-vivobook-15-standard-laptop-intel-core-5-processor-120u-16gb-ram-512gb-ssd-15-6-inch-39-62-cm-full-hd-display-intel-graphics-gpu-windows-11-home-x1504vap-bq224ws,https://vsprod.vijaysales.com/media/catalog/product/2/4/248806_1_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,248746,Lenovo Legion-15 Series AI Gaming Laptop (AMD Ryzen 7 260/ 16GB RAM/ 1TB SSD/ 15.3 Inch (38.86 cm) WQXGA 165Hz IPS Display/ NVIDIA GeForce RTX 5060 8GB GPU/ Windows 11) 83M00074IN,Lenovo,154490,206390,154490,Available,https://www.vijaysales.com/p/248746/lenovo-legion-5-ai-gaming-laptop-amd-ryzen-7-260-16gb-ram-1tb-ssd-15-inch-39-6-cm-wuxga-165hz-ips-display-nvidia-geforce-rtx-5060-8gb-gpu-windows-11-83m00074in,https://vsprod.vijaysales.com/media/catalog/product/2/4/248746_7_.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,248214,Dell DC 15250 Laptop (13th Gen Intel Core i5/ 16GB RAM/ 1TB SSD/ 15.6 Inch (39.62 cm) FHD IPS Display/ Intel UHD Graphics/ Windows 11/ MS-Office) ODC1525001301RINS1,Dell,63999,79400,63999,Available,https://www.vijaysales.com/p/248214/dell-dc-15250-laptop-13th-gen-intel-core-i5-16gb-ram-1tb-ssd-15-6-inch-39-62-cm-fhd-ips-display-intel-uhd-graphics-windows-11-ms-office-odc1525001301rins1,https://vsprod.vijaysales.com/media/catalog/product/2/4/248214_1_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,245972,Microsoft Surface Pro 2-in-1 Touchscreen Laptop (Snapdragon X Plus/ 16GB RAM/ 512GB Storage/ 12 Inch PixelSense™ LCD display/ Copilot+ PC/ Qualcomm Adreno GPU/ Windows 11) EP2-27670,Microsoft,98990,99999,98990,Available,https://www.vijaysales.com/p/245972/microsoft-surface-pro-2-in-1-touchscreen-laptop-snapdragon-x-plus-16gb-ram-512gb-storage-12-inch-pixelsensetm-lcd-display-copilot-pc-qualcomm-adreno-gpu-windows-11-ep2-27670,https://vsprod.vijaysales.com/media/catalog/product/2/4/245972_1_.jpg,Electronics > Computers and Laptops > Laptops > 2 in 1 Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,245971,Microsoft Surface Pro 2-in-1 Touchscreen Laptop (Snapdragon X Plus/ 16GB RAM/ 256GB Storage/ 12 Inch PixelSense™ LCD display/ Copilot+ PC/ Qualcomm Adreno GPU/ Windows 11) EP2-27654,Microsoft,89790,90999,89790,Available,https://www.vijaysales.com/p/245971/microsoft-surface-pro-2-in-1-touchscreen-laptop-snapdragon-x-plus-16gb-ram-256gb-storage-12-inch-pixelsensetm-lcd-display-copilot-pc-qualcomm-adreno-gpu-windows-11-ep2-27654,https://vsprod.vijaysales.com/media/catalog/product/2/4/245972_1__1.jpg,Electronics > Computers and Laptops > Laptops > 2 in 1 Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,245852,HP 15s Standard Laptop (Intel Core 5/ 8GB/ 512GB SSD/ Full HD/ 15.6 inch (39.62 cm) FHD Display/ Windows 11/ MS Office) 15-FD0651TU,HP,48990,68792,48990,Available,https://www.vijaysales.com/p/245852/hp-15s-standard-laptop-intel-core-5-8gb-512gb-ssd-full-hd-15-6-inch-39-62-cm-fhd-display-windows-11-ms-office-15-fd0651tu,https://vsprod.vijaysales.com/media/catalog/product/i/m/image_1_2.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,245849,HP Victus Gaming Laptop (13th Gen Intel Core i5/ 16GB RAM/ 512GB SSD/ 15.6 Inch (39.62 cm) FHD Display/ 6GB-NVIDIA GeForce RTX 4050 Graphics/ Windows 11) 15-fa2375TX,HP,81990,93804,81990,Available,https://www.vijaysales.com/p/245849/hp-victus-gaming-laptop-13th-gen-intel-core-i5-16gb-ram-512gb-ssd-15-6-inch-39-62-cm-fhd-display-6gb-nvidia-geforce-rtx-4050-graphics-windows-11-15-fa2375tx,https://vsprod.vijaysales.com/media/catalog/product/2/4/245849_1_.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,245844,HP Victus Gaming Laptop (13th Gen Intel Core i5/ 16GB RAM/ 512GB SSD/ 15.6 Inch (39.62 cm) FHD Display/ 6GB-NVIDIA GeForce RTX 3050 Graphics/ Windows 11) 15-fa2197TX,HP,74999,84838,74999,Available,https://www.vijaysales.com/p/245844/hp-victus-gaming-laptop-13th-gen-intel-core-i5-16gb-ram-512gb-ssd-15-6-inch-39-62-cm-fhd-display-6gb-nvidia-geforce-rtx-3050-graphics-windows-11-15-fa2197tx,https://vsprod.vijaysales.com/media/catalog/product/2/4/245844_1_.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
