scrape_date,scrape_timestamp,category,product_id,brand,price,mrp,availability,product_url,image_url,rating,discount,main_category,sub_category,screen_size,resolution
2026-02-02,2026-02-02 10:51:36,television,243620,TCL,35990,70190,Available,https://www.vijaysales.com/p/243620/tcl-139-cm-55-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-vision-aipq-processor-hva-panel-voice-remote-55v6c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243620_8_.jpg,5,48.72,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,246378,LG,28990,46090,Available,https://www.vijaysales.com/p/246378/lg-ua8200-series-108cm-43-inch-4k-ultra-hd-ai-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-ai-chatbot-google-cast-a7-ai-sound-pro-dolby-atmos-43ua82006la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/246378_1_.jpg,4,37.1,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245426,Xiaomi,14999,26999,Available,https://www.vijaysales.com/p/245426/xiaomi-a-pro-qled-series-80cm-32-inch-hd-google-tv-vivid-picture-engine-2-dolby-audio-8gb-storage-xiaomi-tv-google-voice-assistant-miracast-l32mb-apin,https://vsprod.vijaysales.com/media/catalog/product/2/4/245426_1_.jpg,4,44.45,Television and Entertainment,HD,32,QLED
2026-02-02,2026-02-02 10:51:36,television,243617,TCL,12990,20490,Available,https://www.vijaysales.com/p/243617/tcl-80-cm-32-inches-hd-ready-qled-smart-google-tv-with-hdr10-dolby-audio-chromecast-built-in-voice-remote-32v4c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243617_10_.jpg,4,36.6,Television and Entertainment,4K Ultra HD,32,HD Ready
2026-02-02,2026-02-02 10:51:36,television,231548,Sansui,31990,52890,Available,https://www.vijaysales.com/p/231548/sansui-140cm-55-inches-4k-ultra-hd-smart-google-led-tv-jswg55gsuhd,https://vsprod.vijaysales.com/media/catalog/product/2/3/231548-image.jpg,4,39.52,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,239482,TCL,33990,71090,Available,https://www.vijaysales.com/p/P239481/239482/tcl-p6k-series-139cm-55-inch-4k-ultra-hd-led-google-tv-aipq-processor-hdr10-hlg-2-0-channel-metallic-bezel-less-55p6k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239482_1.jpg,5,52.19,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,240015,TCL,69990,152990,Available,https://www.vijaysales.com/p/P239484/240015/tcl-c6k-series-160-8cm-65-inch-4k-ultra-hd-mini-led-google-tv-onkyo-2-1-hi-fi-system-dolby-vision-iq-hdr-10-hlg-dolby-atmos-ultra-slim-design-65c6k,https://vsprod.vijaysales.com/media/catalog/product/2/4/240015_1.jpg,4,54.25,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,219966,Sansui,27990,46790,Available,https://www.vijaysales.com/p/219966/sansui-50-inch-127-cm-4k-ultra-hd-smart-led-tv-with-dolby-and-dts-audio-google-tv-google-assistant-jsw50gsuhd-2023-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/1/219966_1.jpg,5,40.18,Television and Entertainment,4K Ultra HD,50,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243550,Sansui,71690,161910,Unavailable,https://www.vijaysales.com/p/243550/sansui-190cm-75-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-far-field-voice-control-dolby-atmos-screen-sharing-google-assistant-jsw75ug23qf,https://vsprod.vijaysales.com/media/catalog/product/2/4/243550_1_.jpg,4,55.72,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243618,TCL,25990,47690,Available,https://www.vijaysales.com/p/243618/tcl-108-cm-43-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-vision-aipq-processor-hva-panel-voice-remote-43v6c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243618_11_.jpg,5,45.5,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245016,Xiaomi,24999,37999,Available,https://www.vijaysales.com/p/P245016/245016/xiaomi-x-series-108cm-43-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-dolby-audio-8gb-storage-google-cast-miracast-google-voice-assistant-l43mb-ain-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245016_1_.jpg,4,34.21,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245575,Vise,30990,73500,Available,https://www.vijaysales.com/p/245575/vise-by-vijay-sales-50-inches-126-cm-4k-ultra-hd-qled-smart-webos-tv-4k-enhancer-hdr10-hlg-dolby-digital-game-optimiser-mode-vs50qwa2d,https://vsprod.vijaysales.com/media/catalog/product/2/4/245575n.jpg,5,57.84,Television and Entertainment,4K Ultra HD,50,4K UHD
2026-02-02,2026-02-02 10:51:36,television,241121,Sony,296990,459900,Available,https://www.vijaysales.com/p/P241120/241121/sony-bravia-xr80m2-series-164cm-65-inch-4k-ultra-hd-oled-tv-google-tv-xr-processor-dolby-vision-dts-hd-high-resolution-audio-built-in-mic-google-play-store-k-65xr80m2-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/241121_2_.jpg,4,35.42,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243037,Sansui,11490,21490,Available,https://www.vijaysales.com/p/243037/sansui-80cm-32-inch-hd-led-smart-google-tv-hdr10-hlg-noise-reduction-dolby-audio-google-assistant-jsw32hg5,https://vsprod.vijaysales.com/media/catalog/product/2/4/243037_1_.jpg,5,46.53,Television and Entertainment,HD,32,4K UHD
2026-02-02,2026-02-02 10:51:36,television,240792,LG,209990,387190,Available,https://www.vijaysales.com/p/P240953/240792/lg-oled-evo-164cm-65-inch-4k-ultra-hd-ai-tv-webos-25-a11-ai-processor-4k-gen2-oled-motion-dolby-vision-g-sync-nvidia-ai-chatbot-google-cast-dolby-atmos-oled65g56la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240953_1_1.jpg,4,45.77,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,230728,Sony,26450,34900,Available,https://www.vijaysales.com/p/230728/sony-80-cm-32-inches-led-2k-hdr-smart-google-tv-with-dolby-audio-dolby-atmos-kd32w835-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/230728-image.jpg,4,24.21,Television and Entertainment,HD Ready,32,HD Ready
2026-02-02,2026-02-02 10:51:36,television,231518,Sony,137740,247900,Available,https://www.vijaysales.com/p/P237494/231518/sony-bravia-iii-75-inches-189cm-4k-ultra-hd-smart-led-google-tv-with-dolby-audio-google-assistant-built-in-voice-search-k-75s30-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231518-image.jpg,5,44.44,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,230873,Sony,142490,229900,Available,https://www.vijaysales.com/p/P230873/230873/sony-bravia-7-139-cm-55-inches-mini-led-qled-4k-hdr-google-tv-with-dolby-vision-hdr-features-for-playstation-5-k55xr70-2024-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/3/230873-image1.jpg,5,38.02,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,231600,Sony,246990,525900,Unavailable,https://www.vijaysales.com/p/P237494/231600/sony-215-cm-85-inches-4k-ultra-hd-led-google-tv-60hz-refresh-rate-chromecast-built-in-google-assistant-game-menu-k-85s30-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231600_16_.jpg,5,53.03,Television and Entertainment,4K Ultra HD,85,4K UHD
2026-02-02,2026-02-02 10:51:36,television,241366,Haier,25690,33990,Unavailable,https://www.vijaysales.com/p/241366/haier-108-cm-43-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-audio-built-in-chromecast-voice-remote-43a9ug,https://vsprod.vijaysales.com/media/catalog/product/2/4/241366_1_.jpg,4,24.42,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,244112,Sansui,67990,214990,Available,https://www.vijaysales.com/p/P244112/244112/sansui-165cm-65-inch-4k-ultra-hd-quantum-dot-mini-led-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-far-field-voice-jsw65ugmqf,https://vsprod.vijaysales.com/media/catalog/product/2/4/244112_1_.jpg,4,68.38,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245337,Xiaomi,13499,24999,Available,https://www.vijaysales.com/p/245337/xiaomi-a-series-80cm-32-inch-hd-google-tv-vivid-picture-engine-dolby-audio-8gb-storage-xiaomi-tv-google-voice-assistant-miracast-l32mb-ain-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245337_1_.jpg,4,46.0,Television and Entertainment,HD,32,4K UHD
2026-02-02,2026-02-02 10:51:36,television,240929,LG,49990,82890,Available,https://www.vijaysales.com/p/240929/lg-nanocell-ai-nano83-139cm-55-inch-4k-ultra-hd-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-intelligent-voice-recognition-dolby-atmos-55nano83a6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240929_1.jpg,4,39.69,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,239489,TCL,229990,629990,Available,https://www.vijaysales.com/p/239489/tcl-p8k-series-248cm-98-inch-4k-ultra-hd-qled-google-tv-onkyo-2-1-hi-fi-system-dolby-vision-hdr10-hlg-dolby-atmos-98p8k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239489.jpg,4,63.49,Television and Entertainment,4K Ultra HD,98,8K
2026-02-02,2026-02-02 10:51:36,television,240942,LG,58990,116090,Available,https://www.vijaysales.com/p/240942/lg-qned-ai-qned8b-139cm-55-inch-4k-ultra-hd-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-intelligent-voice-recognition-dolby-atmos-55qned8ba6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240942_1.jpg,5,49.19,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243815,Vise,21990,46000,Available,https://www.vijaysales.com/p/243815/vise-by-vijay-sales-43-inches-109-cm-full-hd-led-smart-google-tv-android-14-allm-dolby-audio-game-mode-vs43fga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/243815.jpg,5,52.2,Television and Entertainment,Full HD,43,Full HD
2026-02-02,2026-02-02 10:51:36,television,243814,Vise,19490,36800,Available,https://www.vijaysales.com/p/243814/vise-by-vijay-sales-40-inches-102-cm-hd-qled-google-smart-tv-hdr-10-google-assistant-built-in-chromecast-dolby-audio-vs40qga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/243814_1_.jpg,5,47.04,Television and Entertainment,HD,40,QLED
2026-02-02,2026-02-02 10:51:36,television,244965,Vise,11990,40000,Available,https://www.vijaysales.com/p/244965/vise-by-vijay-sales-32-inches-80-cm-hd-qled-google-smart-tv-allm-memc-google-assistant-built-in-screen-cast-chromecast-dolby-audio-vs32qga2b,https://vsprod.vijaysales.com/media/catalog/product/2/4/244965n.jpg,4,70.03,Television and Entertainment,HD,32,QLED
2026-02-02,2026-02-02 10:51:36,television,240947,LG,118490,212590,Available,https://www.vijaysales.com/p/P240947/240947/lg-oled-evo-139cm-55-inch-4k-ultra-hd-oled-tv-webos-25-a9-ai-processor-4k-gen8-oled-motion-dolby-vision-g-sync-nvidia-ai-chatbot-google-cast-dolby-atmos-oled55c5xla-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240948_2_1_.jpg,4,44.26,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,240946,LG,100180,150190,Available,https://www.vijaysales.com/p/240946/lg-oled-evo-c5-121cm-48-inch-4k-ultra-hd-ai-tv-webos-25-a9-ai-processor-4k-gen8-dolby-vision-filmmaker-mode-dolby-atmos-freesync-amd-g-sync-nvidia-a9-ai-sound-pro-google-cast-oled48c56la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240946_1_.jpg,4,33.3,Television and Entertainment,4K Ultra HD,48,4K UHD
2026-02-02,2026-02-02 10:51:36,television,241329,Sony,348640,598900,Available,https://www.vijaysales.com/p/P241331/241329/sony-215-cm-85-inches-4k-ultra-hd-mini-led-smart-google-tv-with-hdr10-dolby-vision-hlg-dolby-audio-dolby-atmos-k85xr55a,https://vsprod.vijaysales.com/media/catalog/product/2/4/241329_22_.jpg,4,41.79,Television and Entertainment,4K Ultra HD,85,4K UHD
2026-02-02,2026-02-02 10:51:36,television,244828,TCL,92490,296990,Unavailable,https://www.vijaysales.com/p/244828/tcl-c755-series-185cm-75-inch-4k-ultra-hd-qd-mini-led-google-tv-aipq-processor-3-0-dolby-vision-144hz-vrr-imax-enhanced-game-master-2-0-dolby-atmos-amd-freesync-premium-pro-75c755,https://vsprod.vijaysales.com/media/catalog/product/2/4/244828.jpg,4,68.86,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,239903,Xiaomi,60999,89999,Available,https://www.vijaysales.com/p/P245014/239903/xiaomi-x-pro-qled-series-165cm-65-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-xiaomi-sound-32gb-storage-google-cast-google-voice-assistant-l65mb-apin-2025,https://vsprod.vijaysales.com/media/catalog/product/2/3/239903_25_.jpg,5,32.22,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,230637,Haier,32990,69990,Unavailable,https://www.vijaysales.com/p/P230636/230637/haier-50-inch-127-cm-4k-uhd-led-smart-google-tv-with-bezel-less-design-dolby-atmos-google-assistant-m55ug,https://vsprod.vijaysales.com/media/catalog/product/2/3/230637-image1.jpg,5,52.86,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243475,LLOYD,68990,174900,Available,https://www.vijaysales.com/p/243475/llyod-165cm-65-inch-4k-ultra-hd-mini-led-smart-webos-tv-4k-upscaling-hdr-10-2-1-channel-inbuilt-woofer-screen-sharing-gl65u4i2xa,https://vsprod.vijaysales.com/media/catalog/product/2/4/243475_1_.jpg,5,60.55,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,242132,Sony,51990,72900,Available,https://www.vijaysales.com/p/P242131/242132/sony-bravia-2m2-series-126-cm-50-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-allm-chromecast-built-in-k-50s22bm2,https://vsprod.vijaysales.com/media/catalog/product/2/4/242132_1.jpg,4,28.68,Television and Entertainment,4K Ultra HD,50,4K UHD
2026-02-02,2026-02-02 10:51:36,television,241331,Sony,122990,183900,Available,https://www.vijaysales.com/p/P241331/241331/sony-139-cm-55-inches-4k-ultra-hd-mini-led-smart-google-tv-with-hdr10-dolby-vision-hlg-dolby-audio-dolby-atmos-k-55xr55a,https://vsprod.vijaysales.com/media/catalog/product/2/4/241331_3__1.jpg,4,33.12,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,240797,Sony,56690,72900,Available,https://www.vijaysales.com/p/240797/sony-126-cm-50-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-hlg-dolby-audio-dolby-atmos-k-50s22m2,https://vsprod.vijaysales.com/media/catalog/product/2/4/240797_1_.jpg,4,22.24,Television and Entertainment,4K Ultra HD,50,4K UHD
2026-02-02,2026-02-02 10:51:36,television,228741,LG,49490,71990,Unavailable,https://www.vijaysales.com/p/228741/lg-139-cm-55-inches-4k-ultra-hd-led-smart-tv-with-webos-ai-thinq-ai-sound-and-hgig-mode-55uq7500psf-ceramic-black,https://vsprod.vijaysales.com/media/catalog/product/2/2/228741-image1_1.jpg,5,31.25,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245019,Vise,13490,34000,Available,https://www.vijaysales.com/p/245019/vise-by-vijay-sales-32-inches-80-cm-hd-led-google-smart-tv-hdr10-google-assistant-built-in-chromecast-dolby-audio-vs32hga8b,https://vsprod.vijaysales.com/media/catalog/product/2/4/245019.jpg,5,60.32,Television and Entertainment,HD,32,4K UHD
2026-02-02,2026-02-02 10:51:36,television,239861,LLOYD,19990,45900,Unavailable,https://www.vijaysales.com/p/239861/llyod-108cm-43-inch-4k-ultra-hd-led-smart-webos-tv-a-grade-panel-hdr-immersive-sound-screen-sharing-gl43u4d2ef,https://vsprod.vijaysales.com/media/catalog/product/2/3/239861_1_1.jpg,5,56.45,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,239487,TCL,109990,269990,Available,https://www.vijaysales.com/p/P239484/239487/tcl-c6k-series-189cm-75-inch-4k-ultra-hd-mini-led-google-tv-onkyo-2-1-hi-fi-system-dolby-vision-iq-hdr-10-hlg-dolby-atmos-ultra-slim-design-75c6k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239487_1.jpg,5,59.26,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,242273,Panasonic,45990,65990,Unavailable,https://www.vijaysales.com/p/P242271/242273/panasonic-139cm-55-inch-4k-ultra-hd-led-tv-hexa-chroma-drive-hdr-10-google-tv-google-assistant-dolby-digital-home-theatre-built-in-game-mode-chromecast-th-55px740dx,https://vsprod.vijaysales.com/media/catalog/product/2/4/242271_1__1.jpg,5,30.31,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,226902,Sansui,18990,31490,Unavailable,https://www.vijaysales.com/p/226902/sansui-108-cm-40-inches-full-hd-smart-google-tv-with-dolby-audio-google-assistant-chromecast-hdr10-hlg-jsw40gsfhd,https://vsprod.vijaysales.com/media/catalog/product/2/2/226902-image1.jpg,5,39.7,Television and Entertainment,Full HD,40,Full HD
2026-02-02,2026-02-02 10:51:36,television,244113,Sansui,99990,249990,Available,https://www.vijaysales.com/p/P244112/244113/sansui-189cm-75-inch-4k-ultra-hd-quantum-dot-mini-led-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-far-field-voice-jsw75ugmqf,https://vsprod.vijaysales.com/media/catalog/product/2/4/244113_1_.jpg,4,60.0,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,219283,Sony,90000,155900,Unavailable,https://www.vijaysales.com/p/P219283/219283/sony-139-cm-55-inches-x90l-4k-ultra-hd-android-lcd-tv-with-hdr-chromecast-built-in-google-tv-xr55x90l-2023-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/1/219283-image1_1.jpg,4,42.27,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,240953,LG,164990,247090,Available,https://www.vijaysales.com/p/P240953/240953/lg-oled-evo-139cm-55-inch-4k-ultra-hd-ai-tv-webos-25-a11-ai-processor-4k-gen2-oled-motion-dolby-vision-g-sync-nvidia-ai-chatbot-google-cast-dolby-atmos-oled55g56la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240953_1.jpg,5,33.23,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,246523,Vise,33990,80000,Available,https://www.vijaysales.com/p/246523/vise-by-vijay-sales-55-inches-139-cm-4k-ultra-hd-led-google-tv-hdr10-memc-google-assistant-built-in-chromecast-dolby-audio-surround-sound-vs55uga8b,https://vsprod.vijaysales.com/media/catalog/product/f/r/front_copy.jpg,4,57.51,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,241367,Haier,39490,63990,Available,https://www.vijaysales.com/p/241367/haier-140-cm-55-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-audio-built-in-chromecast-voice-remote-h55k85fux,https://vsprod.vijaysales.com/media/catalog/product/2/4/241367_4_.jpg,5,38.29,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245574,Vise,26990,64500,Available,https://www.vijaysales.com/p/245574/vise-by-vijay-sales-43-inches-109-cm-4k-ultra-hd-qled-smart-webos-tv-hdr10-hlg-memc-dolby-digital-lg-thinq-ai-vs43qwa2d,https://vsprod.vijaysales.com/media/catalog/product/2/4/245574n.jpg,5,58.16,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,236984,LG,17490,28490,Unavailable,https://www.vijaysales.com/p/236984/lg-80-cm-32-inch-hd-webos-smart-led-tv-a5-ai-processor-gen6-hdr10-hlg-2-0-channel-32lr686b6la,https://vsprod.vijaysales.com/media/catalog/product/2/3/236984_1_.jpg,4,38.61,Television and Entertainment,HD,32,4K UHD
2026-02-02,2026-02-02 10:51:36,television,231718,Sony,35900,59900,Unavailable,https://www.vijaysales.com/p/231718/sony-bravia-2-43-inches-108-cm-4k-ultra-hd-smart-led-google-tv-with-dolby-audio-google-assistant-built-in-voice-search-k-43s20b-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231718-image.jpg,5,40.07,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245565,LG,31490,54390,Available,https://www.vijaysales.com/p/245565/lg-108-cm-43-inch-4k-ultra-hd-led-smart-tv-webos-smart-platform-a5-ai-processor-4k-gen7-active-hdr-ai-sound-thinq-ai-magic-remote-ready-60hz-refresh-rate-ua7350,https://vsprod.vijaysales.com/media/catalog/product/2/4/245565_1_.jpg,4,42.1,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,239481,TCL,24990,48590,Available,https://www.vijaysales.com/p/P239481/239481/tcl-p6k-series-108-cm-43-inch-4k-ultra-hd-led-google-tv-hdr-10-google-assistant-built-in-dolby-audio-43p6k,https://vsprod.vijaysales.com/media/catalog/product/2/3/239481_1.jpg,4,48.57,Television and Entertainment,4K Ultra HD,43,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243619,TCL,32990,58490,Available,https://www.vijaysales.com/p/243619/tcl-126-cm-50-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-vision-aipq-processor-hva-panel-voice-remote-50v6c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243619_18_.jpg,5,43.6,Television and Entertainment,4K Ultra HD,50,4K UHD
2026-02-02,2026-02-02 10:51:36,television,242108,Sony,156090,229900,Available,https://www.vijaysales.com/p/P241331/242108/sony-165-cm-65-inches-4k-ultra-hd-mini-led-smart-google-tv-with-hdr10-dolby-vision-hlg-dolby-audio-dolby-atmos-k-65xr55a,https://vsprod.vijaysales.com/media/catalog/product/2/4/242108_1__1.jpg,5,32.11,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,219284,Sony,117600,211900,Unavailable,https://www.vijaysales.com/p/P219283/219284/sony-164-cm-65-inches-x90l-4k-ultra-hd-android-lcd-tv-with-hdr-chromecast-built-in-google-tv-xr65x90l-2023-model-edition,https://vsprod.vijaysales.com/media/catalog/product/2/1/219284-image1_1.jpg,4,44.5,Television and Entertainment,4K Ultra HD,65,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245015,Xiaomi,39999,62999,Available,https://www.vijaysales.com/p/P245014/245015/xiaomi-x-pro-qled-series-138cm-55-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-xiaomi-sound-32gb-storage-google-cast-google-voice-assistant-l55mb-apin-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245015_24_.jpg,5,36.51,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,242429,Sansui,13490,22490,Unavailable,https://www.vijaysales.com/p/242429/sansui-80-cm-32-inch-qled-smart-google-tv-hdr10-hlg-noise-reduction-built-in-sound-bar-dolby-audio-google-assistant-jss32gshd,https://vsprod.vijaysales.com/media/catalog/product/2/4/242429n_1_.jpg,4,40.02,Television and Entertainment,HD Ready,32,QLED
2026-02-02,2026-02-02 10:51:36,television,240938,LG,139990,239690,Available,https://www.vijaysales.com/p/P240939/240938/lg-189cm-75-inch-4k-qned-miniled-tv-webos-25-a8-ai-processor-4k-gen2-dolby-vision-filmmaker-mode-dolby-atmos-hgig-allm-ai-sound-freesync-amd-google-cast-75qned8xa6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240938_1_1.jpg,5,41.6,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,245017,Xiaomi,34999,48999,Available,https://www.vijaysales.com/p/P245016/245017/xiaomi-x-series-138cm-55-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-dolby-audio-8gb-storage-google-cast-miracast-google-voice-assistant-l55mb-ain-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245017_1_.jpg,5,28.57,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,230636,Haier,28990,64990,Unavailable,https://www.vijaysales.com/p/P230636/230636/haier-50-inch-127-cm-4k-uhd-led-smart-google-tv-with-bezel-less-design-google-assistant-m50ug,https://vsprod.vijaysales.com/media/catalog/product/2/3/230636-image1.jpg,4,55.39,Television and Entertainment,4K Ultra HD,50,4K UHD
2026-02-02,2026-02-02 10:51:36,television,231070,LLOYD,25990,46500,Available,https://www.vijaysales.com/p/231070/lloyd-109cm-43-inches-qled-smart-webos-led-tv-43qs850e,https://vsprod.vijaysales.com/media/catalog/product/2/3/231070-image.jpg,5,44.11,Television and Entertainment,Ultra HD,43,QLED
2026-02-02,2026-02-02 10:51:36,television,245030,LLOYD,74990,183900,Available,https://www.vijaysales.com/p/245030/llyod-189cm-75-inch-4k-ultra-hd-qled-smart-webos-tv-4k-upscaling-hdr-10-dolby-atmos-ai-quad-core-processor-screen-sharing-gl75u5f3io,https://vsprod.vijaysales.com/media/catalog/product/2/4/245030_1_.jpg,5,59.22,Television and Entertainment,4K Ultra HD,75,4K UHD
2026-02-02,2026-02-02 10:51:36,television,244764,Panasonic,48990,67990,Unavailable,https://www.vijaysales.com/p/244764/panasonic-139cm-55-inch-4k-ultra-hd-led-tv-hexa-chroma-drive-hdr-10-google-tv-google-assistant-dolby-atmos-home-theatre-built-in-game-mode-chromecast-th-55px750dx,https://vsprod.vijaysales.com/media/catalog/product/2/4/244764_1_.jpg,4,27.95,Television and Entertainment,4K Ultra HD,55,4K UHD
2026-02-02,2026-02-02 10:51:36,television,244114,Sansui,149990,284990,Unavailable,https://www.vijaysales.com/p/P244112/244114/sansui-218cm-86-inch-4k-ultra-hd-quantum-dot-mini-led-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-far-field-voice-jsw86ugmqf,https://vsprod.vijaysales.com/media/catalog/product/2/4/244114_1_.jpg,5,47.37,Television and Entertainment,4K Ultra HD,86,4K UHD
2026-02-02,2026-02-02 10:51:36,television,243622,TCL,71990,179990,Available,https://www.vijaysales.com/p/243622/tcl-189-cm-75-inches-4k-ultra-hd-led-smart-google-tv-with-hdr10-dolby-vision-aipq-processor-hva-panel-voice-remote-75v6c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243622_9_.jpg,5,60.0,Television and Entertainment,4K Ultra HD,75,4K UHD
